개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,데이터갱신시점,도로명주소,사무소전화번호,사업장전화번호,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
4681000,2000468002006500009,1998-09-01,폐업,2011-07-08,,,,,,그린계량증명업소,I,2025-12-15 16:15:28,전북특별자치도 익산시 황등면 황등서로 94-10,,,폐업,03,03,,193963.084586927    ,277913.158233878    ,전북특별자치도 익산시 황등면 동연리 609번지 1   호,2011-07-08 10:09:00
4681000,2000468002006500010,1999-04-03,폐업,2011-07-06,,,,,,왕궁계량소,I,2025-12-15 16:15:28,전북특별자치도 익산시 왕궁면 왕궁로 163,,,폐업,03,03,,207041.401153131    ,270519.681796509    ,전북특별자치도 익산시 왕궁면 구덕리 522번지 7   호,2011-07-08 10:08:02
4681000,2000468002006500011,1996-10-15,폐업,2008-12-24,,,,,,현대주유소,I,2025-12-15 16:15:28,,,,폐업,03,03,,197072.237072422    ,285545.141270319    ,전북특별자치도 익산시 함열읍 와리 6번지 10  호,2011-07-08 10:06:40
4681000,2000468002006500012,1997-04-16,폐업,2008-12-24,,,,,,와리계량소,I,2025-12-15 16:15:28,전북특별자치도 익산시 함열읍 함열1길 25,,,폐업,03,03,,196162.243533224    ,286401.889033077    ,전북특별자치도 익산시 함열읍 와리 548번지 28  호,2011-07-06 19:37:14
4681000,2004468012006500001,2004-09-20,폐업,2008-07-22,,,,,,신화계량기,I,2025-12-15 16:15:28,전북특별자치도 익산시 왕궁면 왕궁로 149-1,,,폐업,03,03,,207002.940085043    ,270379.343742168    ,전북특별자치도 익산시 왕궁면 온수리 18번지 129호,2011-07-06 19:36:19
4681000,2005468012006500002,2005-12-09,폐업,2010-04-19,,,,,,그린환경,I,2025-12-15 16:15:28,,,,폐업,03,03,,,,전북특별자치도 익산시 함열읍 다송리 509-17번지,2010-04-19 12:59:26
4681000,2005468012006500003,2005-12-09,폐업,2008-07-22,,,,,,웅포계량소,I,2025-12-15 16:15:28,전북특별자치도 익산시 웅포면 강변로 9,063-840-3613,,폐업,03,03,0638403613,188846.226448704    ,284894.689632509    ,전북특별자치도 익산시 웅포면 웅포리 815번지,2011-07-06 19:35:33
4681000,2007468016706500001,2007-07-24,폐업,2011-07-07,,,,570-963,,한국계량소,I,2025-12-15 16:15:28,전북특별자치도 익산시 서동로5길 67-8 (마동),,,폐업,03,03,,196720.214021849    ,270614.632499822    ,전북특별자치도 익산시 마동 354번지  5호 21통 5반,2011-07-08 10:01:05
4681000,2007468016706500002,2007-07-31,폐업,2009-01-19,,,,570-801,,함열 하림계량소,I,2025-12-15 16:15:28,전북특별자치도 익산시 함열읍 함열중앙로 97,,,폐업,03,03,,197042.631853226    ,286322.156412134    ,전북특별자치도 익산시 함열읍 남당리 643번지 35호,2009-01-21 14:25:36
4681000,2007468022706500001,2007-03-07,폐업,2008-12-23,,,,570-803,,현대계량소,I,2025-12-15 16:15:28,,,,폐업,03,03,,197072.237072422    ,285545.141270319    ,전북특별자치도 익산시 함열읍 와리 6번지 10호,2008-12-24 10:33:43
4681000,2008468016706597052,2007-05-26,폐업,2008-07-22,,,,570-813,,유)수정자원,I,2025-12-15 16:15:28,전북특별자치도 익산시 황등면 탑천로 155,,,폐업,03,03,,193433.3657076      ,277347.63638357     ,전북특별자치도 익산시 황등면 신기리 429번지 13호,2011-07-06 19:33:57
4681000,2011468027106500001,2011-04-07,폐업,2020-10-20,,,,570-892,,길 계근,I,2025-12-15 16:15:28,전북특별자치도 익산시 낭산면 북성길 198,,,폐업,03,03,,204772.102096301    ,284551.669637728    ,전북특별자치도 익산시 낭산면 석천리 104번지 9호,2020-10-21 14:42:50
4681000,2011468027106500002,2011-06-24,폐업,2013-05-09,,,,570-945,,명진계량증명업소,I,2025-12-15 16:15:28,전북특별자치도 익산시 왕궁면 쌍제1길 45,063-291-7575,,폐업,03,03,0632917575,204928.02366837     ,270359.185026976    ,전북특별자치도 익산시 왕궁면 쌍제리 541번지 1호,2013-05-09 09:36:49
4681000,2012468027106500001,2012-05-07,폐업,2020-10-16,,,,570-853,,유한회사 대명산업,I,2025-12-15 16:15:28,전북특별자치도 익산시 성당면 성당로 413-76,063-861-1338,,폐업,03,03,0638611338,192869.134371433    ,288892.987833755    ,전북특별자치도 익산시 성당면 두동리 357번지 6호,2020-10-21 14:39:32
4681000,2014468027106500001,2014-05-12,폐업,2016-03-01,,,,,,학선농장,I,2025-12-15 16:15:28,전북특별자치도 익산시 함열읍 용왕석재길 45,,,폐업,03,03,,197462.785793256    ,284173.80718939     ,,2020-10-21 14:39:48
4681000,2024468101806500001,2024-07-25,폐업,2025-03-25,,,,,54523,건일자원,I,2025-12-15 16:15:28,전북특별자치도 익산시 낭산면 미륵사지로 1021,,,폐업,03,03,,198634.595144225    ,283702.811007275    ,전북특별자치도 익산시 낭산면 용기리 1353-6,2025-07-24 17:28:33
4681000,2005468012006500001,2005-12-09,폐업,,,,,,,긁어모아자원믿음계량소,I,2025-12-15 16:15:28,전북특별자치도 익산시 금마면 천마동길 10-5,063-836-7051,,폐업,03,03,0638367051,204869.865410463    ,275568.762528195    ,전북특별자치도 익산시 금마면 동고도리 1018-85번지,2018-06-11 15:00:28
4681000,1991468032206500000,1991-06-08,폐업,2015-03-27,,,,,,(주)금강특장기계,I,2025-12-15 16:15:28,전북특별자치도 익산시 서동로 589-12 (팔봉동),063-843-0775,,폐업,03,03,0638430775,200708.042296143    ,272345.917513322    ,,2015-03-27 15:44:37
4681000,1993468036406500001,1993-03-02,폐업,2019-02-07,,,,,54674,국제계기상사,I,2025-12-15 16:15:28,전북특별자치도 익산시 평동로 610 (인화동1가),,,폐업,03,03,,195127.108163848    ,270242.689407472    ,전북특별자치도 익산시 인화동1가 136번지 4호,2019-02-07 09:29:56
4681000,2000468002006500001,1980-01-24,폐업,2011-07-08,,,,,,이리계량소,I,2025-12-15 16:15:28,전북특별자치도 익산시 서동로 161 (마동),063-841-3456,,폐업,03,03,0638413456,197073.797547619    ,270734.200093969    ,전북특별자치도 익산시 마동 363번지 7호,2011-07-08 16:35:46
4681000,2000468002006500002,1989-11-03,폐업,2007-03-14,,,,,,공단계량,I,2025-12-15 16:15:28,전북특별자치도 익산시 선화로 520-5 (신흥동),,,폐업,03,03,,198773.750113053    ,271881.281346521    ,전북특별자치도 익산시 신흥동 400번지 12  호,2011-07-08 10:13:14
4681000,2000468002006500004,1994-11-19,폐업,2014-04-21,,,,,,솜리계량소,I,2025-12-15 16:15:28,,,,폐업,03,03,,,,전북특별자치도 익산시 용제동 441번지,2014-04-21 17:17:30
4681000,2000468002006500005,1996-10-16,폐업,2012-04-26,,,,,,일광계량소,I,2025-12-15 16:15:28,전북특별자치도 익산시 서동로 475 (용제동),063-832-3237,,폐업,03,03,0638323237,199913.944372973    ,271420.438256255    ,전북특별자치도 익산시 용제동 180번지 1 호,2012-04-26 17:37:14
4681000,2000468002006500006,1997-05-27,폐업,2008-07-22,,,,,,전북계량소,I,2025-12-15 16:15:28,전북특별자치도 익산시 황등면 탑천로 155,,,폐업,03,03,,193433.3657076      ,277347.63638357     ,전북특별자치도 익산시 황등면 신기리 429번지 13  호,2011-07-08 10:11:56
4681000,2017468032206500001,2017-08-03,영업/정상,,,,,,54589,한국자원계량소,I,2025-12-15 16:15:28,"전북특별자치도 익산시 석암로11길 12 (석암동, 한국자원)",,,영업중,01,01,,200667.080437469    ,271456.482362599    ,,2017-08-03 14:07:04
4681000,2017468032206500002,2017-08-21,영업/정상,,,,,,54504,(유)보경,I,2025-12-15 16:15:28,전북특별자치도 익산시 성당면 성당로 413-76,063-862-7557,,영업중,01,01,0638627557,192869.134371433    ,288892.987833755    ,,2021-03-22 10:30:35
4681000,2021468036406500001,2021-03-18,영업/정상,,,,,,54521,낭산농업협동조합,I,2025-12-15 16:15:28,전북특별자치도 익산시 낭산면 함낭로 973,063-861-5510,,영업중,01,01,0638615510,201070.405700585    ,286452.627015384    ,전북특별자치도 익산시 낭산면 삼담리 1334-22,2021-03-23 18:21:17
4681000,2022468040206500001,2022-06-21,영업/정상,,,,,,54528,유한회사 삼기상사,I,2025-12-15 16:15:28,전북특별자치도 익산시 삼기면 미륵사지로 652,063-858-6002,,영업중,01,01,0638586002,200776.46178178     ,281018.108164234    ,전북특별자치도 익산시 삼기면 연동리 606-7,2024-05-28 10:20:23
4681000,2022468040206500002,2022-11-03,영업/정상,,,,,,54672,익산계량증명업소,I,2025-12-15 16:15:28,전북특별자치도 익산시 번영로8길 199(목천동),,,영업중,01,01,,194534.962774114    ,270041.901698574    ,전북특별자치도 익산시 목천동 38-1,2023-01-11 14:25:22
4681000,2023468040206500001,2023-05-11,영업/정상,,,,,,54526,유한회사 태광산업,I,2025-12-15 16:15:28,전북특별자치도 익산시 함열읍 박전길 43-15,063-861-7871,,영업중,01,01,0638617871,196498.902884714    ,282548.001150445    ,전북특별자치도 익산시 함열읍 석매리 813-4,2023-05-11 14:53:31
4681000,2024468101806500002,2024-10-22,영업/정상,,,,,,54531,유한회사 대한산업,I,2025-12-15 16:15:28,전북특별자치도 익산시 황등면 익산대로 1090,,,영업중,01,01,,194867.619436854    ,279873.46294686     ,전북특별자치도 익산시 황등면 황등리 687-1,2024-10-22 22:19:35
4681000,2001468002006500001,2001-02-20,영업/정상,,,,,570-922,,익산자원,I,2025-12-15 16:15:28,전북특별자치도 익산시 오산면 군익로 396,063-856-8933,,영업중,01,01,0638568933,193612.484391756    ,271713.315500613    ,전북특별자치도 익산시 오산면 송학리 293번지 20호,2016-05-03 13:41:17
4681000,2007468012006500001,2007-03-14,영업/정상,,,,,,54615,공단계량사,I,2025-12-15 16:15:28,전북특별자치도 익산시 서동로 330 (신흥동),063-835-6086,,영업중,01,01,0638356086,198603.427182951    ,271076.873628788    ,전북특별자치도 익산시 신흥동 436번지 400-12,2016-11-01 17:32:48
4681000,2009468022706500003,2009-01-15,영업/정상,,,,,570-803,,현대계량증영업소,I,2025-12-15 16:15:28,전북특별자치도 익산시 함열읍 미륵사지로 1279,,,영업중,01,01,,197072.237072422    ,285545.141270319    ,전북특별자치도 익산시 함열읍 와리 6번지 10호,2023-11-15 10:04:50
4681000,2009468022706500004,2009-01-15,영업/정상,,,,,570-804,,함열계량소,I,2025-12-15 16:15:28,전북특별자치도 익산시 함열읍 함열1길 25,063-862-1333,,영업중,01,01,0638621333,196162.243533224    ,286401.889033077    ,전북특별자치도 익산시 함열읍 와리 548번지 28호 21통,2016-05-03 13:33:20
4681000,2009468022706500005,2009-02-25,영업/정상,,,,,570-942,,유한회사 아스틴,I,2025-12-15 16:15:28,전북특별자치도 익산시 왕궁면 왕궁로 205-7,063-832-1358,,영업중,01,01,0638321358,207194.37310169     ,270891.65602608     ,전북특별자치도 익산시 왕궁면 구덕리 468번지 3호,2019-09-24 15:15:22
4681000,2010468022706500001,2010-04-09,영업/정상,,,,,570-892,,세아,I,2025-12-15 16:15:28,전북특별자치도 익산시 낭산면 남천로 286-47,063-832-6027,,영업중,01,01,0638326027,204810.805921029    ,282522.938250252    ,전북특별자치도 익산시 낭산면 낭산리 14번지,2016-05-03 13:29:52
4681000,2011468027106500003,2011-08-16,영업/정상,,,,,570-945,,정상계량소,I,2025-12-15 16:15:28,전북특별자치도 익산시 왕궁면 왕궁로 146,,,영업중,01,01,,207013.695523954    ,270329.940669129    ,전북특별자치도 익산시 왕궁면 온수리 21번지 175호,2011-08-16 17:55:06
4681000,2011468027106500004,2011-09-30,영업/정상,,,,,570-821,,하나로공인계량소,I,2025-12-15 16:15:28,전북특별자치도 익산시 삼기면 화초길 13,063-853-7648,,영업중,01,01,0638537648,197392.333902366    ,279903.185450938    ,전북특별자치도 익산시 삼기면 서두리 417번지,2024-10-25 14:21:44
4681000,2012468027106500002,2012-05-09,영업/정상,,,,,570-350,,일광계량소,I,2025-12-15 16:15:28,전북특별자치도 익산시 서동로 475 (용제동),063-832-2472,,영업중,01,01,0638322472,199913.944372973    ,271420.438256255    ,전북특별자치도 익산시 용제동 180번지 1호,2016-06-29 09:23:10
4681000,2000468002006500008,1998-02-12,폐업,2025-08-19,,,,,54657,송학계량소,I,2025-12-15 16:15:28,전북특별자치도 익산시 오산면 군익로 389,063-858-1119,,폐업,03,03,0638581119,193572.851329743    ,271790.580201926    ,전북특별자치도 익산시 오산면 장신리 111,2025-08-22 13:37:20
4691000,2011469023406500001,2011-06-09,폐업,2020-09-30,,,,580-913,,명수농장,I,2025-12-15 16:15:28,,,,폐업,03,03,,,,전북특별자치도 정읍시 감곡면 오주리 산 2번지,2020-10-26 17:34:34
4691000,2011469023406500003,2011-10-04,영업/정상,,,,,580-812,,(주)알루인테크,I,2025-12-15 16:15:28,전북특별자치도 정읍시 북면 3산단5길 99,,,영업중,01,01,,192344.887816504    ,234898.873744102    ,전북특별자치도 정읍시 북면 태곡리 937번지 5호,2017-11-22 13:19:48
4691000,2014469025806500002,2014-10-02,폐업,2018-04-04,,,,,,희망주유소,I,2025-12-15 16:15:28,전북특별자치도 정읍시 소성면 소성로 100,063-537-5182,,폐업,03,03,0635375182,179399.656418257    ,228504.052564621    ,,2018-04-11 09:43:44
4691000,2018469027206500001,2018-04-04,폐업,2024-01-15,,,,,56214,우리주유소,I,2025-12-15 16:15:28,전북특별자치도 정읍시 소성면 소성로 100,063-537-5182,,폐업,03,03,0635375182,179399.656418257    ,228504.052564621    ,전북특별자치도 정읍시 소성면 보화리 106번지 12호,2024-01-22 16:30:10
4691000,2013469023406500001,2013-05-01,영업/정상,,,,,,56110,(유)감곡양계,I,2025-12-15 16:15:28,전북특별자치도 정읍시 감곡면 봉황로 269,063-570-5799,,영업중,01,01,0635705799,196789.904275311    ,246793.191398127    ,전북특별자치도 정읍시 감곡면 계룡리 470번지 1호,2016-07-01 10:30:51
4691000,2013469023406500003,2013-07-02,영업/정상,,,,,580-812,,마정농장,I,2025-12-15 16:15:28,,,,영업중,01,01,,194373.112153715    ,233938.275189777    ,전북특별자치도 정읍시 북면 마정리 1964번지,2013-07-02 11:07:38
4691000,2014469025806500001,2014-09-24,영업/정상,,,,,580-853,,세현농장,I,2025-12-15 16:15:28,전북특별자치도 정읍시 영원면 태평길 67,,,영업중,01,01,,181410.134705032    ,240232.094979431    ,전북특별자치도 정읍시 영원면 운학리,2014-09-25 16:51:28
4691000,2015469027206500001,2015-11-12,영업/정상,,,,,,56155,에이스주유소,I,2025-12-15 16:15:28,전북특별자치도 정읍시 벚꽃로 70 (농소동),063-536-8552,,영업중,01,01,0635368552,185435.78368419     ,231312.144354871    ,전북특별자치도 정읍시 농소동,2018-06-18 09:21:06
4691000,2015469027206500002,2015-12-11,영업/정상,,,,,,56101,(유)청기와에너지,I,2025-12-15 16:15:28,전북특별자치도 정읍시 신태인읍 석지로 345,063-571-8000,,영업중,01,01,0635718000,186274.551480675    ,245810.423320029    ,전북특별자치도 정읍시 신태인읍 신덕리 95번지,2015-12-11 14:58:28
4691000,2016469027206500002,2016-11-15,영업/정상,,,,,,56134,태양계근소,I,2025-12-15 16:15:28,전북특별자치도 정읍시 북면 정읍북로 902,063-536-9595,,영업중,01,01,0635369595,191773.201954507    ,237025.272217394    ,전북특별자치도 정읍시 북면 장학리 635번지 4호,2018-06-22 13:57:45
4691000,2023469033706500001,2023-05-25,영업/정상,,,,,,,신정자원,I,2025-12-15 16:15:28,,,,영업중,01,01,,185958.032958999    ,223584.966378035    ,전북특별자치도 정읍시 신정동 1472-1,2023-05-31 10:46:51
4691000,2025469107606500001,2025-04-10,영업/정상,,,,,,56136,태영자원 계량소,I,2025-12-15 16:15:28,전북특별자치도 정읍시 북면 서부산업도로 702,063-536-7532,,영업중,01,01,0635367532,188767.135551181    ,233162.002021656    ,전북특별자치도 정읍시 북면 승부리 364,2025-04-11 12:55:42
4691000,2025469107606500002,2025-06-01,영업/정상,,,,,,56114,왕림공인계량소,I,2025-12-15 16:15:28,전북특별자치도 정읍시 태인면 왕림길 144,063-536-5902,,영업중,01,01,0635365902,194893.53608572     ,240509.810217468    ,,2025-06-02 15:35:14
4691000,2011469023406500004,2011-12-22,영업/정상,,,,,580-040,,구룡농장,I,2025-12-15 16:15:28,전북특별자치도 정읍시 구량1길 284-29 (구룡동),,,영업중,01,01,,189831.379375618    ,230323.158968177    ,전북특별자치도 정읍시 구룡동 245번지 5통 1반,2011-12-23 15:15:56
4691000,2012469023406500001,2012-07-31,영업/정상,,,,,580-812,,신명농장,I,2025-12-15 16:15:28,전북특별자치도 정읍시 북면 구평신흥길 259-54,,,영업중,01,01,,191860.128569479    ,233455.27588483     ,전북특별자치도 정읍시 북면 태곡리 991번지 3호,2012-08-10 14:43:28
4691000,1998469023406500002,1998-05-28,영업/정상,,,,,580-090,,정읍계량증명업소,I,2025-12-15 16:15:28,전북특별자치도 정읍시 벚꽃로 78 (농소동),063-531-3880,,영업중,01,01,0635313880,185390.407508765    ,231231.440108511    ,전북특별자치도 정읍시 농소동 190번지 24호,2014-08-21 09:29:51
